桂林市 平乐县,450330
扬州市 高邮市,321084
新乡市 辉县市,410782
武汉市 青山区,420107
咸宁市 通城县,421222
台州市 椒江区,331002
日照市 东港区,371102
塔城地区 塔城市,654201
六安市 舒城县,341523
大同市 南郊区,140211
怀化市 芷江侗族自治县,431228
伊犁哈萨克自治州 霍城县,654023
青岛市 胶州市,370281
遵义市 红花岗区,520302
成都市 青白江区,510113
襄樊市 枣阳市,420683
十堰市 房县,420325
省直辖行政单位 定安县,469025
广安市 华莹市,511681
邢台市 临城县,130522
安康市 宁陕县,610923
海西蒙古族藏族自治州 格尔木市,632801
昌都地区 察雅县,542126
哈尔滨市 呼兰县,230121
新乡市 卫辉市,410781
马鞍山市 花山区,340503
克孜勒苏柯尔克孜自治州 阿克陶县,653022
濮阳市 濮阳县,410928
银川市 兴庆区,640104
烟台市 福山区,370611
咸阳市 三原县,610422
天津市 和平区,120101
成都市 彭州市,510182
山南地区 扎囊县,542222
清远市 阳山县,441823
株洲市 醴陵市,430281
吕梁市 文水县,141121
呼伦贝尔市 海拉尔区,150702
渭南市 临渭区,610502
青岛市 平度市,370283
焦作市 中站区,410803
昆明市 富民县,530124
孝感市 应城市,420981
阿克苏地区 温宿县,652922
德州市 陵县,371421
黔东南苗族侗族自治州 施秉县,522623
鹤岗市 绥滨县,230422
长治市 屯留县,140424
来宾市 武宣县,451323
安顺市 关岭布依族苗族自治县,520424
开封市 通许县,410222
拉萨市 达孜县,540126
朔州市 平鲁区,140603
郴州市 北湖区,431002
延安市 延长县,610621
重庆市 秀山土家族苗族自治县,500241
通化市 东昌区,220502
沈阳市 铁西区,210106
潮州市 湘桥区,445102
玉林市 容县,450921
赣州市 信丰县,360722
苏州市 张家港市,320582
大同市 广灵县,140223
白城市 镇赉县,220821
保山市 昌宁县,530524
鹤岗市 东山区,230406
恩施土家族苗族自治州 鹤峰县,422828
商丘市 梁园区,411402
渭南市 澄城县,610525
揭阳市 揭西县,445222
韶关市 北江区,440202
眉山市 东坡区,511402
延安市 安塞县,610624
沈阳市 辽中县,210122
那曲地区 索县,542427
齐齐哈尔市 碾子山区,230207
鞍山市 千山区,210311
三明市 泰宁县,350429
呼伦贝尔市 扎兰屯市,150783
湛江市 遂溪县,440823
盐城市 亭湖区,320902
邯郸市 鸡泽县,130431
汕头市 金平区,440511
大兴安岭地区 漠河县,232723
湖州市 德清县,330521
黔东南苗族侗族自治州 三穗县,522624
省直辖行政单位 万宁市,469006
德宏傣族景颇族自治州 潞西市,533103
吕梁市 交城县,141122
营口市 西市区,210803
吕梁市 汾阳市,141182
阿克苏地区 阿瓦提县,652928
永州市 蓝山县,431127
台州市 天台县,331023
广州市 番禺区,440113
承德市 双滦区,130803
黄山市 黟县,341023
三明市 永安市,350481
莱芜市 钢城区,371203
宁波市 奉化市,330283
普洱市 宁洱哈尼族彝族自治县,530821
抚顺市 顺城区,210411
宜宾市 屏山县,511529
怀化市 通道侗族自治县,431230
漳州市 平和县,350628
北京市 大兴区,110115
广元市 剑阁县,510823
齐齐哈尔市 富裕县,230227
十堰市 茅箭区,420302
乌兰察布市 化德县,150922
黄石市 铁山区,420205
宜宾市 珙县,511526
上饶市 鄱阳县,361128
东营市 利津县,370522
广州市 海珠区,440105
湖北省辖市区 神农架林区,429021
榆林市 定边县,610825
池州市 青阳县,341723
陇南地区 文县,622626
营口市 老边区,210811
葫芦岛市 连山区,211402
咸阳市 长武县,610428
呼和浩特市 新城区,150102
泰安市 肥城市,370983
临沂市 沂南县,371321
伊犁哈萨克自治州 伊宁市,654002
长春市 绿园区,220106
乌兰察布市 察哈尔右翼前旗,150926
武汉市 江岸区,420102
宁德市 古田县,350922
宿迁市 泗洪县,321324
邢台市 任县,130526
赤峰市 松山区,150404
巴音郭楞蒙古自治州 和硕县,652828
临沧市 双江拉祜族佤族布朗族傣族自治县,530925
泸州市 江阳区,510502
阿克苏地区 阿克苏市,652901
固原市 隆德县,640423
娄底市 娄星区,431302
吕梁市 孝义市,141181
亳州市 涡阳县,341621
石嘴山市 惠农区,640205
南充市 阆中市,511381
本溪市 平山区,210502
鹰潭市 余江县,360622
临沂市 罗庄区,371311
伊春市 新青区,230707
巢湖市 居巢区,341402
朝阳市 北票市,211381
莆田市 秀屿区,350305
郴州市 桂阳县,431021
临沂市 郯城县,371322
昭通市 彝良县,530628
上海市 徐汇区,310104
朝阳市 双塔区,211302
吉林市 蛟河市,220281
济宁市 兖州市,370882
聊城市 临清市,371581
石嘴山市 大武口区,640202
北海市 铁山港区,450512
济宁市 任城区,370811
南平市 建阳市,350784
郑州市 登封市,410185
山南地区 乃东县,542221
南京市 雨花台区,320114
新乡市 长垣县,410728
喀什地区 伽师县,653129
昆明市 宜良县,530125
温州市 文成县,330328
运城市 永济市,140881
丹东市 元宝区,210602
黔东南苗族侗族自治州 凯里市,522601
沧州市 黄骅市,130983
烟台市 招远市,370685
上海市 嘉定区,310114
兴安盟 突泉县,152224
辽源市 西安区,220403
赣州市 上犹县,360724
和田地区 策勒县,653225
乌鲁木齐市 东山区,650108
省直辖行政单位 澄迈县,469027
贵阳市 乌当区,520112
北京市 顺义区,110113
兴安盟 科尔沁右翼前旗,152221
昭通市 大关县,530624
无锡市 南长区,320203
平顶山市 汝州市,410482
连云港市 海州区,320706
邯郸市 广平县,130432
巴中市 平昌县,511923
重庆市 南川市,500384
丽水市 缙云县,331122
漳州市 长泰县,350625
上海市 长宁区,310105
廊坊市 固安县,131022
桂林市 叠彩区,450303
晋城市 泽州县,140525
临夏回族自治州 东乡族自治县,622926
长春市 九台市,220181
阜新市 清河门区,210905
乌兰察布市 商都县,150923
通辽市 科尔沁左翼后旗,150522
广州市 越秀区,440104
张家口市 蔚县,130726
邯郸市 武安市,130481
呼伦贝尔市 满洲里市,150781
天津市 滨海新区,120116
烟台市 长岛县,370634
郴州市 桂东县,431027
张家口市 桥西区,130703
林芝地区 工布江达县,542622
张掖市 临泽县,620723
株洲市 株洲县,430221
宁波市 余姚市,330281
红河哈尼族彝族自治州 元阳县,532528
柳州市 城中区,450202
定西市 通渭县,621121
河源市 东源县,441625
邢台市 隆尧县,130525
周口市 郸城县,411625
三明市 将乐县,350428
玉溪市 澄江县,530422
咸宁市 通山县,421224
红河哈尼族彝族自治州 石屏县,532525
平顶山市 湛河区,410411
甘孜藏族自治州 泸定县,513322
常州市 戚墅堰区,320405
宜春市 袁州区,360902
百色市 田阳县,451021
新乡市 红旗区,410702
黑河市 嫩江县,231121
滁州市 来安县,341122
重庆市 綦江县,500222
龙岩市 长汀县,350821
六盘水市 六枝特区,520203
泰州市 兴化市,321281
巴音郭楞蒙古自治州 且末县,652825
哈尔滨市 五常市,230184
张家口市 宣化区,130705
赤峰市 喀喇沁旗,150428
娄底市 新化县,431322
鸡西市 鸡东县,230321
佳木斯市 永红区,230802
甘孜藏族自治州 新龙县,513329
福州市 闽侯县,350121
宁波市 江北区,330205
菏泽市 成武县,371723
宝鸡市 麟游县,610329
牡丹江市 爱民区,231004
云浮市 郁南县,445322
永州市 道县,431124
台州市 黄岩区,331003
鹤岗市 工农区,230403
安阳市 龙安区,410506
伊春市 南岔区,230703
张家口市 宣化县,130721
兴安盟 扎赉特旗,152223
晋中市 昔阳县,140724
德州市 夏津县,371427
信阳市 商城县,411524
韶关市 新丰县,440233
包头市 白云矿区,150206
镇江市 句容市,321183
陇南地区 武都县,622621
黑河市 逊克县,231123
甘孜藏族自治州 乡城县,513336
鹤岗市 萝北县,230421
哈密地区 哈密市,652201
延边朝鲜族自治州 龙井市,222405
温州市 泰顺县,330329
曲靖市 会泽县,530326
巢湖市 庐江县,341421
红河哈尼族彝族自治州 建水县,532524
武威市 天祝藏族自治县,620623
临汾市 洪洞县,141024
百色市 田林县,451029
宣城市 旌德县,341825
安庆市 大观区,340803
绵阳市 安县,510724
鄂尔多斯市 鄂托克旗,150624
海西蒙古族藏族自治州 德令哈市,632802
南昌市 东湖区,360102
景德镇市 昌江区,360202
昆明市 五华区,530102
汕尾市 海丰县,441521
黑河市 爱辉区,231102
阳泉市 城区,140302
青岛市 胶南市,370284
铁岭市 调兵山市,211281
抚州市 南城县,361021
临夏回族自治州 永靖县,622923
阿克苏地区 乌什县,652927
那曲地区 比如县,542423
运城市 盐湖区,140802
佳木斯市 桦川县,230826
文山壮族苗族自治州 广南县,532627
黔南布依族苗族自治州 罗甸县,522728
邯郸市 大名县,130425
和田地区 墨玉县,653222
江门市 开平市,440783
定西市 陇西县,621122
南阳市 镇平县,411324
商丘市 睢阳区,411403
固原市 原州区,640402
铁岭市 铁岭县,211221
泉州市 安溪县,350524
喀什地区 岳普湖县,653128
新乡市 封丘县,410727
石家庄市 高邑县,130127
宁德市 周宁县,350925
南昌市 南昌县,360121
青岛市 黄岛区,370211
清远市 连州市,441882
南宁市 城北区,450104
呼伦贝尔市 阿荣旗,150721
克孜勒苏柯尔克孜自治州 阿图什市,653001
省直辖行政单位 西沙群岛,469037
岳阳市 云溪区,430603
衡阳市 常宁市,430482
石家庄市 井陉县,130121
焦作市 马村区,410804
昭通市 盐津县,530623
渭南市 大荔县,610523
舟山市 定海区,330902
安庆市 怀宁县,340822
济南市 章丘市,370181
省直辖行政单位 图木舒克市,659003
宝鸡市 岐山县,610323
南充市 高坪区,511303
赤峰市 红山区,150402
温州市 瓯海区,330304
双鸭山市 四方台区,230505
南充市 仪陇县,511324
湘潭市 雨湖区,430302
襄樊市 襄城区,420602
郴州市 嘉禾县,431024
牡丹江市 海林市,231083
塔城地区 和布克赛尔蒙古自治县,654226
吕梁市 柳林县,141125
六安市 金寨县,341524
曲靖市 沾益县,530328
毕节地区 金沙县,522424
郴州市 汝城县,431026
鹤壁市 淇县,410622
绥化市 青冈县,231223
九江市 都昌县,360428
阳江市 阳春市,441781
唐山市 滦南县,130224
开封市 南关区,410205
长沙市 芙蓉区,430102
石家庄市 新乐市,130184
苏州市 太仓市,320585
佳木斯市 汤原县,230828
烟台市 牟平区,370612
衢州市 开化县,330824
贵阳市 修文县,520123
成都市 崇州市,510184
庆阳市 西峰区,621002
怒江傈僳族自治州 贡山独龙族怒族自治县,533324
石嘴山市 平罗县,640221
芜湖市 马塘区,340203
白城市 洮北区,220802
酒泉市 肃州区,620902
攀枝花市 西区,510403
锦州市 古塔区,210702
芜湖市 镜湖区,340202
伊犁哈萨克自治州 特克斯县,654027
北京市 昌平区,110114
南平市 建瓯市,350783
荆门市 京山县,420821
铜仁地区 思南县,522225
临汾市 浮山县,141027
延边朝鲜族自治州 珲春市,222404
西宁市 湟源县,630123
红河哈尼族彝族自治州 绿春县,532531
成都市 蒲江县,510131
遵义市 赤水市,520381
赤峰市 翁牛特旗,150426
株洲市 茶陵县,430224
梧州市 万秀区,450403
江门市 台山市,440781
南京市 鼓楼区,320106
重庆市 万盛区,500110
松原市 宁江区,220702
吕梁市 岚县,141127
巴彦淖尔市 乌拉特前旗,150823
徐州市 泉山区,320311
通辽市 开鲁县,150523
张掖市 民乐县,620722
潍坊市 昌乐县,370725
铜川市 宜君县,610222
甘孜藏族自治州 巴塘县,513335
吉安市 井冈山市,360881
酒泉市 安西县,620922
百色市 平果县,451023
日照市 莒县,371122
漯河市 郾城县,411123
天水市 秦城区,620502
聊城市 茌平县,371523
临沧市 临翔区,530902
温州市 洞头县,330322
鹤壁市 淇滨区,410611
济南市 济阳县,370125
许昌市 襄城县,411025
锡林郭勒盟 多伦县,152531
海东地区 民和回族土族自治县,632122
渭南市 合阳县,610524
湖州市 安吉县,330523
南充市 西充县,511325
酒泉市 肃北蒙古族自治县,620923
石家庄市 井陉矿区,130107
果洛藏族自治州 久治县,632625
汉中市 留坝县,610729
长沙市 雨花区,430111
秦皇岛市 北戴河区,130304
广元市 苍溪县,510824
海口市 秀英区,460105
德州市 武城县,371428
石家庄市 平山县,130131
大理白族自治州 剑川县,532931
邯郸市 馆陶县,130433
乌鲁木齐市 乌鲁木齐县,650121
晋中市 太谷县,140726
哈尔滨市 道里区,230102
佛山市 禅城区,440604
咸阳市 泾阳县,610423
福州市 平潭县,350128
那曲地区 安多县,542425
三明市 三元区,350403
玉树藏族自治州 称多县,632723
省直辖行政单位 东方市,469007
湛江市 徐闻县,440825
阳泉市 矿区,140303
秦皇岛市 抚宁县,130323
宜昌市 枝江市,420583
运城市 河津市,140882
盐城市 东台市,320981
汉中市 镇巴县,610728
襄樊市 樊城区,420606
白山市 抚松县,220621
三门峡市 陕县,411222
锡林郭勒盟 镶黄旗,152528
随州市 广水市,421381
鄂州市 梁子湖区,420702
重庆市 北碚区,500109
巴音郭楞蒙古自治州 库尔勒市,652801
七台河市 勃利县,230921
宜宾市 长宁县,511524
驻马店市 泌阳县,411726
重庆市 巫山县,500237
沧州市 沧县,130921
西安市 雁塔区,610113
秦皇岛市 山海关区,130303
常德市 武陵区,430702
桂林市 龙胜各族自治县,450328
湛江市 雷州市,440882
贵阳市 清镇市,520181
梅州市 五华县,441424
阿里地区 日土县,542524
北京市 东城区,110101
甘孜藏族自治州 九龙县,513324
晋中市 介休市,140781
衡阳市 衡阳县,430421
荆州市 荆州区,421003
黔西南布依族苗族自治州 晴隆县,522324
哈尔滨市 香坊区,230106
北京市 延庆县,110229
湖州市 南浔区,330503
宣城市 郎溪县,341821
驻马店市 驿城区,411702
蚌埠市 东市区,340302
衡水市 深州市,131182
成都市 金牛区,510106
安康市 平利县,610926
新乡市 延津县,410726
迪庆藏族自治州 德钦县,533422
玉溪市 通海县,530423
天津市 静海县,120223
普洱市 澜沧拉祜族自治县,530828
济南市 商河县,370126
伊犁哈萨克自治州 伊宁县,654021
佳木斯市 桦南县,230822
唐山市 路北区,130203
呼伦贝尔市 陈巴尔虎旗,150725
滁州市 凤阳县,341126
吴忠市 利通区,640302
重庆市 云阳县,500235
新余市 渝水区,360502
葫芦岛市 南票区,211404
景德镇市 乐平市,360281
成都市 新都区,510114
泉州市 南安市,350583
呼和浩特市 清水河县,150124
济南市 历下区,370102
阳江市 阳东县,441723
阿拉善盟 额济纳旗,152923
济宁市 汶上县,370830
咸阳市 秦都区,610402
本溪市 本溪满族自治县,210521
石家庄市 赵县,130133
忻州市 保德县,140931
迪庆藏族自治州 香格里拉县,533421
秦皇岛市 青龙满族自治县,130321
乌海市 海勃湾区,150302
楚雄彝族自治州 姚安县,532325
齐齐哈尔市 泰来县,230224
安庆市 潜山县,340824
包头市 土默特右旗,150221
福州市 鼓楼区,350102
毕节地区 纳雍县,522426
乌鲁木齐市 沙依巴克区,650103
衡水市 故城县,131126
宝鸡市 扶风县,610324
常州市 溧阳市,320481
北京市 丰台区,110106
南阳市 淅川县,411326
通化市 通化县,220521
驻马店市 正阳县,411724
庆阳市 正宁县,621025
乌兰察布市 凉城县,150925
吕梁市 方山县,141128
十堰市 张湾区,420303
九江市 湖口县,360429
大同市 浑源县,140225
潍坊市 寿光市,370783
山南地区 贡嘎县,542223
石家庄市 裕华区,130108
凉山彝族自治州 普格县,513428
黄南藏族自治州 尖扎县,632322
重庆市 渝中区,500103
沈阳市 法库县,210124
忻州市 偏关县,140932
金华市 金东区,330703
徐州市 丰县,320321
南昌市 青云谱区,360104
南宁市 马山县,450124
保定市 北市区,130603
宜昌市 秭归县,420527
合肥市 肥东县,340122
临沂市 莒南县,371327
天水市 张家川回族自治县,620525
赣州市 南康市,360782
丽江市 玉龙纳西族自治县,530721
营口市 大石桥市,210882
洛阳市 老城区,410302
赤峰市 巴林左旗,150422
三明市 尤溪县,350426
德阳市 旌阳区,510603
重庆市 涪陵区,500102
唐山市 唐海县,130230
抚顺市 清原满族自治县,210423
银川市 贺兰县,640122
齐齐哈尔市 昂昂溪区,230205
泰州市 姜堰市,321284
石家庄市 藁城市,130182
阜阳市 颍州区,341202
大理白族自治州 南涧彝族自治县,532926
常德市 桃源县,430725
盐城市 盐都区,320903
周口市 西华县,411622
柳州市 鱼峰区,450203
徐州市 铜山县,320323
福州市 台江区,350103
铜仁地区 万山特区,522230
金华市 东阳市,330783
保山市 隆阳区,530502
赤峰市 克什克腾旗,150425
遵义市 仁怀市,520382
南充市 南部县,511321
昆明市 官渡区,530111
杭州市 淳安县,330127
武汉市 蔡甸区,420114
南宁市 新城区,450103
太原市 迎泽区,140106
邢台市 巨鹿县,130529
阳泉市 郊区,140311
郑州市 荥阳市,410182
佳木斯市 同江市,230881
定西市 临洮县,621124
江门市 恩平市,440785
西安市 新城区,610102
丹东市 振安区,210604
宁波市 慈溪市,330282
驻马店市 新蔡县,411729
黄冈市 蕲春县,421126
东莞市 东莞,441900
贵阳市 金阳新区,520115
锡林郭勒盟 东乌珠穆沁旗,152525
承德市 丰宁满族自治县,130826
阿坝藏族羌族自治州 小金县,513227
黄冈市 罗田县,421123
清远市 英德市,441881
阜新市 细河区,210911
保定市 安新县,130632
包头市 九原区,150207
大同市 城区,140202
安阳市 文峰区,410502
潍坊市 奎文区,370705
乐山市 五通桥区,511112
河池市 大化瑶族自治县,451229
固原市 泾源县,640424
呼和浩特市 回民区,150103
日喀则地区 聂拉木县,542336
河池市 东兰县,451224
铁岭市 清河区,211204
白山市 长白朝鲜族自治县,220623
长春市 农安县,220122
安顺市 镇宁布依族苗族自治县,520423
吉安市 安福县,360829
果洛藏族自治州 玛多县,632626
延边朝鲜族自治州 延吉市,222401
龙岩市 上杭县,350823
孝感市 汉川市,420984
张家口市 赤城县,130732
雅安市 名山县,511821
茂名市 茂港区,440903
杭州市 富阳市,330183
秦皇岛市 海港区,130302
大庆市 杜尔伯特蒙古族自治县,230624
锡林郭勒盟 苏尼特左旗,152523
北京市 朝阳区,110105
武威市 古浪县,620622
九江市 九江县,360421
河源市 连平县,441623
张家口市 尚义县,130725
抚顺市 新宾满族自治县,210422
吕梁市 中阳县,141129
张家口市 崇礼县,130733
常州市 天宁区,320402
杭州市 拱墅区,330105
临沧市 沧源佤族自治县,530927
永州市 江华瑶族自治县,431129
安阳市 北关区,410503
南京市 秦淮区,320104
安康市 石泉县,610922
泉州市 金门县,350527
齐齐哈尔市 克山县,230229
保定市 蠡县,130635
铜仁地区 江口县,522222
省直辖行政单位 屯昌县,469026
濮阳市 清丰县,410922
银川市 西夏区,640105
荆门市 东宝区,420802
巴彦淖尔市 临河区,150802
信阳市 光山县,411522
商洛市 商南县,611023
河池市 金城江区,451202
襄樊市 襄阳区,420607
吉林市 船营区,220204
咸阳市 兴平市,610481
珠海市 金湾区,440404
韶关市 南雄市,440282
郑州市 金水区,410105
梧州市 苍梧县,450421
承德市 平泉县,130823
济宁市 鱼台县,370827
佳木斯市 东风区,230805
抚顺市 望花区,210404
常州市 钟楼区,320404
甘南藏族自治州 迭部县,623024
临沧市 永德县,530923
宜昌市 兴山县,420526
乐山市 沙湾区,511111
承德市 滦平县,130824
兰州市 七里河区,620103
遂宁市 大英县,510923
朔州市 应县,140622
临汾市 翼城县,141022
眉山市 洪雅县,511423
乐山市 沐川县,511129
衡水市 桃城区,131102
日喀则地区 日喀则市,542301
齐齐哈尔市 龙沙区,230202
广元市 青川县,510822
凉山彝族自治州 宁南县,513427
松原市 乾安县,220723
石家庄市 新华区,130105
沧州市 孟村回族自治县,130930
日喀则地区 南木林县,542322
乐山市 市中区,511102
运城市 闻喜县,140823
南通市 通州市,320683
成都市 邛崃市,510183
威海市 文登市,371081
新乡市 原阳县,410725
苏州市 金阊区,320504
郑州市 二七区,410103
宿迁市 宿城区,321302
吉安市 遂川县,360827
临汾市 侯马市,141081
株洲市 芦淞区,430203
邵阳市 城步苗族自治县,430529
曲靖市 马龙县,530321
哈尔滨市 延寿县,230129
黄南藏族自治州 泽库县,632323
黔东南苗族侗族自治州 麻江县,522635
淮北市 烈山区,340604
长沙市 天心区,430103
三门峡市 灵宝市,411282
太原市 杏花岭区,140107
北京市 门头沟区,110109
塔城地区 额敏县,654221
广州市 黄埔区,440112
鞍山市 海城市,210381
昭通市 鲁甸县,530621
重庆市 大足县,500225
怀化市 沅陵县,431222
定西市 安定区,621102
大理白族自治州 弥渡县,532925
安顺市 紫云苗族布依族自治县,520425
临沧市 凤庆县,530921
齐齐哈尔市 富拉尔基区,230206
吕梁市 临县,141124
上饶市 玉山县,361123
长春市 德惠市,220183
苏州市 昆山市,320583
济宁市 金乡县,370828
广元市 旺苍县,510821
揭阳市 惠来县,445224
丽水市 景宁畲族自治县,331127
红河哈尼族彝族自治州 金平苗族瑶族傣族自治县,532530
南宁市 隆安县,450123
石家庄市 深泽县,130128
巢湖市 和县,341424
武汉市 江汉区,420103
衡阳市 石鼓区,430407
鹤岗市 兴山区,230407
宜春市 铜鼓县,360926
黔西南布依族苗族自治州 兴仁县,522322
庆阳市 华池县,621023
湛江市 吴川市,440883
洛阳市 栾川县,410324
昌吉回族自治州 呼图壁县,652323
日喀则地区 定结县,542332
周口市 项城市,411681
长治市 沁源县,140431
哈尔滨市 尚志市,230183
山南地区 浪卡子县,542233
自贡市 富顺县,510322
阜阳市 临泉县,341221
南昌市 进贤县,360124
喀什地区 叶城县,653126
临汾市 乡宁县,141029
赣州市 赣县,360721
西宁市 城西区,630104
上海市 闸北区,310108
信阳市 师河区,411502
南充市 营山县,511322
邯郸市 成安县,130424
鹰潭市 贵溪市,360681
徐州市 睢宁县,320324
南昌市 西湖区,360103
绍兴市 上虞市,330682
杭州市 西湖区,330106
荆州市 松滋市,421087
吕梁市 离石区,141102
黄山市 屯溪区,341002
绍兴市 绍兴县,330621
阜阳市 界首市,341282
广安市 广安区,511602
南阳市 南召县,411321
兰州市 西固区,620104
黔东南苗族侗族自治州 丹寨县,522636
青岛市 崂山区,370212
岳阳市 湘阴县,430624
东营市 河口区,370503
西双版纳傣族自治州 景洪市,532801
惠州市 博罗县,441322
天水市 秦安县,620522
乌兰察布市 丰镇市,150981
泰安市 新泰市,370982
宝鸡市 凤县,610330
沧州市 盐山县,130925
承德市 隆化县,130825
上饶市 铅山县,361124
阿勒泰地区 福海县,654323
茂名市 电白县,440923
徐州市 邳州市,320382
那曲地区 聂荣县,542424
太原市 阳曲县,140122
盐城市 阜宁县,320923
嘉峪关市 嘉峪关市,620201
临夏回族自治州 临夏市,622901
揭阳市 揭东县,445221
锡林郭勒盟 锡林浩特市,152502
那曲地区 巴青县,542429
宁波市 江东区,330204
伊犁哈萨克自治州 奎屯市,654003
清远市 清新县,441827
连云港市 新浦区,320705
亳州市 谯城区,341602
驻马店市 西平县,411721
宁德市 福安市,350981
甘南藏族自治州 夏河县,623027
上海市 浦东新区,310115
运城市 夏县,140828
齐齐哈尔市 建华区,230203
塔城地区 裕民县,654225
楚雄彝族自治州 双柏县,532322
丽水市 松阳县,331124
平顶山市 卫东区,410403
南昌市 青山湖区,360111
榆林市 米脂县,610827
梅州市 梅江区,441402
宜昌市 伍家岗区,420503
鸡西市 鸡冠区,230302
鸡西市 梨树区,230305
衢州市 柯城区,330802
清远市 连南瑶族自治县,441826
焦作市 修武县,410821
玉树藏族自治州 玉树县,632721
重庆市 潼南县,500223
无锡市 崇安区,320202
楚雄彝族自治州 大姚县,532326
达州市 大竹县,511724
甘孜藏族自治州 得荣县,513338
鸡西市 滴道区,230304
上饶市 万年县,361129
盘锦市 大洼县,211121
九江市 德安县,360426
张家口市 万全县,130729
邵阳市 邵东县,430521
宁波市 象山县,330225
凉山彝族自治州 木里藏族自治县,513422
甘孜藏族自治州 石渠县,513332
呼伦贝尔市 鄂伦春自治旗,150723
莆田市 城厢区,350302
凉山彝族自治州 喜德县,513432
昭通市 水富县,530630
哈尔滨市 宾县,230125
开封市 开封县,410224
百色市 西林县,451030
保定市 满城县,130621
亳州市 利辛县,341623
丽水市 青田县,331121
抚州市 金溪县,361027
无锡市 北塘区,320204
哈尔滨市 平房区,230108
上海市 静安区,310106
天津市 宝坻区,120115
甘南藏族自治州 合作市,623001
广州市 花都区,440114
恩施土家族苗族自治州 咸丰县,422826
乐山市 峨边彝族自治县,511132
丹东市 振兴区,210603
潍坊市 高密市,370785
台州市 三门县,331022
淮南市 大通区,340402
河池市 凤山县,451223
辽阳市 辽阳县,211021
毕节地区 威宁彝族回族苗族自治县,522427
抚州市 南丰县,361023
中卫市 中宁县,640521
黄山市 休宁县,341022
南阳市 唐河县,411328
甘孜藏族自治州 雅江县,513325
黔南布依族苗族自治州 福泉市,522702
焦作市 济源市,410881
吕梁市 兴县,141123
黔南布依族苗族自治州 瓮安县,522725
伊春市 红星区,230715
济宁市 市中区,370802
省直辖行政单位 乐东县,469033
大庆市 肇源县,230622
盐城市 大丰市,320982
凉山彝族自治州 冕宁县,513433
崇左市 凭祥市,451481
南宁市 横县,450127
黔南布依族苗族自治州 独山县,522726
娄底市 冷水江市,431381
毕节地区 织金县,522425
自贡市 荣县,510321
洛阳市 伊川县,410329
扬州市 仪征市,321081
保定市 安国市,130683
临夏回族自治州 积石山保安族东乡族撒拉族自治县,622927
常德市 临澧县,430724
开封市 郊区,410211
海南藏族自治州 贵南县,632525
玉树藏族自治州 曲麻莱县,632726
开封市 兰考县,410225
巴中市 通江县,511921
合肥市 包河区,340111
怒江傈僳族自治州 泸水县,533321
鄂尔多斯市 伊金霍洛旗,150627
永州市 新田县,431128
南京市 建邺区,320105
临沂市 苍山县,371324
凉山彝族自治州 西昌市,513401
玉林市 陆川县,450922
宿州市 灵璧县,341323
成都市 郫县,510124
株洲市 攸县,430223
龙岩市 武平县,350824
咸宁市 嘉鱼县,421221
哈密地区 巴里坤哈萨克自治县,652222
洛阳市 涧西区,410305
黔南布依族苗族自治州 惠水县,522731
西安市 莲湖区,610104
青岛市 李沧区,370213
宁德市 霞浦县,350921
湘西土家族苗族自治州 龙山县,433130
承德市 围场满族蒙古族自治县,130828
酒泉市 玉门市,620981
和田地区 和田市,653201
赤峰市 阿鲁科尔沁旗,150421
台湾省 台湾省,710102
林芝地区 波密县,542625
遵义市 余庆县,520329
齐齐哈尔市 铁锋区,230204
驻马店市 上蔡县,411722
佳木斯市 富锦市,230882
上饶市 德兴市,361181
贵港市 桂平市,450881
玉树藏族自治州 治多县,632724
衡水市 武邑县,131122
宜昌市 夷陵区,420506
佛山市 三水区,440607
抚州市 东乡县,361029
山南地区 琼结县,542225
黑河市 五大连池市,231182
上饶市 信州区,361102
平凉市 灵台县,620822
楚雄彝族自治州 武定县,532329
玉树藏族自治州 囊谦县,632725
临沂市 河东区,371312
平顶山市 新华区,410402
临汾市 曲沃县,141021
凉山彝族自治州 德昌县,513424
廊坊市 广阳区,131003
苏州市 吴江市,320584
河池市 宜州市,451281
朔州市 怀仁县,140624
凉山彝族自治州 昭觉县,513431
锡林郭勒盟 正镶白旗,152529
昌都地区 八宿县,542127
长沙市 望城县,430122
信阳市 淮滨县,411527
新乡市 凤泉区,410704
沈阳市 大东区,210104
唐山市 丰南区,130207
巴中市 南江县,511922
开封市 尉氏县,410223
梧州市 岑溪市,450481
宜昌市 当阳市,420582
赤峰市 敖汉旗,150430
伊春市 上甘岭区,230716
台州市 玉环县,331021
张家界市 武陵源区,430811
上海市 闵行区,310112
安康市 旬阳县,610928
湘西土家族苗族自治州 保靖县,433125
克拉玛依市 克拉玛依区,650203
重庆市 合川市,500382
菏泽市 定陶县,371727
通辽市 科尔沁区,150502
惠州市 龙门县,441324
哈尔滨市 通河县,230128
赣州市 章贡区,360702
赣州市 大余县,360723
楚雄彝族自治州 禄丰县,532331
四平市 伊通满族自治县,220323
赣州市 安远县,360726
渭南市 蒲城县,610526
成都市 龙泉驿区,510112
长春市 宽城区,220103
白山市 临江市,220681
昆明市 东川区,530113
舟山市 嵊泗县,330922
大同市 灵丘县,140224
淄博市 高青县,370322
河池市 巴马瑶族自治县,451227
邯郸市 邯郸县,130421
衢州市 江山市,330881
宝鸡市 眉县,610326
临汾市 霍州市,141082
泰州市 泰兴市,321283
廊坊市 永清县,131023
